,EPOCH,temp4,humd4,temp17,humd17,temp22,humd22
35,1601936314.9748378,19.700000762939453,44.0,16.899999618530273,46.0,19.5,41.0
36,1601936321.5709264,19.700000762939453,44.0,16.899999618530273,45.900001525878906,19.5,40.900001525878906
37,1601936328.1694412,19.700000762939453,44.0,16.899999618530273,46.0,19.5,40.900001525878906
38,1601936334.769051,19.700000762939453,43.900001525878906,16.899999618530273,45.900001525878906,19.5,40.79999923706055
39,1601936341.363461,19.700000762939453,43.900001525878906,16.899999618530273,46.099998474121094,19.5,40.900001525878906
40,1601936347.9572043,19.700000762939453,43.900001525878906,16.899999618530273,45.900001525878906,19.5,40.900001525878906
41,1601936354.5533862,19.700000762939453,43.900001525878906,16.899999618530273,45.79999923706055,19.5,41.0
42,1601936361.150405,19.700000762939453,43.900001525878906,16.899999618530273,46.0,19.5,41.0
43,1601936367.7444096,19.700000762939453,44.0,16.799999237060547,45.900001525878906,19.5,41.0
44,1601936374.3397782,19.700000762939453,44.0,16.799999237060547,45.099998474121094,19.5,41.0
45,1601936380.9348025,19.700000762939453,44.099998474121094,16.799999237060547,44.70000076293945,19.5,41.099998474121094
46,1601936387.5306435,19.700000762939453,44.099998474121094,16.799999237060547,44.29999923706055,19.5,41.099998474121094
47,1601936394.1293535,19.700000762939453,44.099998474121094,16.799999237060547,44.70000076293945,19.5,41.099998474121094
48,1601936400.7247555,19.700000762939453,44.099998474121094,16.799999237060547,45.20000076293945,19.5,41.0
49,1601936407.3205829,19.700000762939453,44.0,16.799999237060547,45.599998474121094,19.5,40.900001525878906
50,1601936413.9161413,19.799999237060547,44.099998474121094,16.799999237060547,45.599998474121094,19.5,40.900001525878906
51,1601936420.5165267,19.799999237060547,44.099998474121094,16.799999237060547,45.900001525878906,19.600000381469727,40.900001525878906
52,1601936427.1171987,19.799999237060547,44.099998474121094,16.799999237060547,46.400001525878906,19.5,41.0
53,1601936433.7187126,19.700000762939453,44.099998474121094,16.799999237060547,46.79999923706055,19.5,41.0
54,1601936440.3135226,19.700000762939453,44.099998474121094,16.799999237060547,46.900001525878906,19.5,41.0
55,1601936449.438039,19.700000762939453,44.099998474121094,16.799999237060547,46.79999923706055,19.5,41.0
56,1601936458.562876,19.700000762939453,44.20000076293945,16.899999618530273,46.900001525878906,19.5,41.099998474121094
57,1601936465.1614618,19.700000762939453,44.099998474121094,16.799999237060547,46.79999923706055,19.5,41.099998474121094
58,1601936471.7562804,19.700000762939453,44.20000076293945,16.799999237060547,46.5,19.5,41.099998474121094
59,1601936478.353148,19.700000762939453,44.400001525878906,16.799999237060547,46.0,19.5,41.20000076293945
60,1601936484.9487603,19.700000762939453,44.70000076293945,16.899999618530273,45.5,19.5,41.29999923706055
61,1601936491.5438995,19.700000762939453,44.70000076293945,16.799999237060547,45.29999923706055,19.5,41.29999923706055
62,1601936498.1418133,19.700000762939453,44.70000076293945,16.899999618530273,45.29999923706055,19.5,41.20000076293945
63,1601936504.7419846,19.799999237060547,44.70000076293945,16.899999618530273,45.0,19.5,41.099998474121094
64,1601936511.3413358,19.799999237060547,44.599998474121094,16.899999618530273,44.70000076293945,19.5,41.0
65,1601936517.9357724,19.700000762939453,44.599998474121094,16.899999618530273,45.0,19.5,40.900001525878906
66,1601936524.53042,19.700000762939453,44.5,16.899999618530273,45.099998474121094,19.5,41.0
67,1601936531.1265025,19.799999237060547,44.5,16.899999618530273,45.79999923706055,19.5,40.79999923706055
68,1601936542.7774365,19.799999237060547,44.20000076293945,16.899999618530273,46.29999923706055,19.600000381469727,40.900001525878906
69,1601936549.3748102,19.700000762939453,44.099998474121094,16.899999618530273,47.0,19.5,40.79999923706055
70,1601936555.9718971,19.799999237060547,44.099998474121094,16.899999618530273,46.099998474121094,19.600000381469727,41.099998474121094
71,1601936562.5705583,19.799999237060547,44.29999923706055,16.899999618530273,45.599998474121094,19.600000381469727,41.29999923706055
72,1601936569.1734035,19.700000762939453,44.400001525878906,16.899999618530273,45.70000076293945,19.5,41.400001525878906
73,1601936575.7708046,19.700000762939453,44.400001525878906,16.899999618530273,46.599998474121094,19.600000381469727,41.400001525878906
74,1601936582.3666635,19.799999237060547,44.400001525878906,16.899999618530273,46.599998474121094,19.600000381469727,41.29999923706055
75,1601936588.9650912,19.799999237060547,44.29999923706055,16.899999618530273,45.79999923706055,19.5,41.099998474121094
76,1601936595.5616415,19.700000762939453,44.20000076293945,16.799999237060547,45.400001525878906,19.600000381469727,41.099998474121094
77,1601936602.1583858,19.799999237060547,44.400001525878906,16.799999237060547,45.29999923706055,19.600000381469727,41.20000076293945
78,1601936608.7587347,19.700000762939453,44.29999923706055,16.799999237060547,45.79999923706055,19.600000381469727,41.20000076293945
79,1601936615.3559635,19.700000762939453,44.400001525878906,16.799999237060547,46.29999923706055,19.600000381469727,41.29999923706055
80,1601936621.9540408,19.700000762939453,44.400001525878906,16.799999237060547,46.29999923706055,19.600000381469727,41.29999923706055
81,1601936631.0799806,19.799999237060547,44.5,16.799999237060547,46.70000076293945,19.600000381469727,41.20000076293945
82,1601936637.680801,19.700000762939453,44.400001525878906,16.899999618530273,46.79999923706055,19.5,41.099998474121094
83,1601936644.2773702,19.700000762939453,44.400001525878906,16.799999237060547,46.20000076293945,19.600000381469727,41.20000076293945
84,1601936650.874775,19.700000762939453,44.400001525878906,16.799999237060547,46.79999923706055,19.600000381469727,41.20000076293945
85,1601936657.4714608,19.700000762939453,44.400001525878906,16.799999237060547,47.5,19.600000381469727,41.20000076293945
86,1601936664.0708313,19.700000762939453,44.29999923706055,16.799999237060547,47.599998474121094,19.600000381469727,41.20000076293945
87,1601936670.6709673,19.700000762939453,44.20000076293945,16.799999237060547,47.20000076293945,19.600000381469727,41.099998474121094
88,1601936679.7981765,19.700000762939453,44.20000076293945,16.899999618530273,46.70000076293945,19.600000381469727,41.099998474121094
89,1601936686.3954978,19.700000762939453,44.20000076293945,16.899999618530273,44.79999923706055,19.600000381469727,41.0
90,1601936692.993174,19.700000762939453,44.20000076293945,16.899999618530273,44.099998474121094,19.600000381469727,41.0
91,1601936699.5947702,19.700000762939453,44.0,16.899999618530273,44.79999923706055,19.600000381469727,40.900001525878906
92,1601936706.1920142,19.700000762939453,43.900001525878906,16.899999618530273,45.099998474121094,19.600000381469727,40.70000076293945
93,1601936712.793822,19.700000762939453,43.900001525878906,16.899999618530273,44.5,19.600000381469727,40.70000076293945
94,1601936719.3933194,19.700000762939453,44.0,16.799999237060547,44.5,19.600000381469727,40.900001525878906
95,1601936725.9934118,19.700000762939453,43.900001525878906,16.899999618530273,45.599998474121094,19.600000381469727,40.79999923706055
96,1601936732.5952923,19.700000762939453,43.900001525878906,16.799999237060547,46.400001525878906,19.600000381469727,40.599998474121094
97,1601936739.1952257,19.700000762939453,43.900001525878906,16.799999237060547,46.599998474121094,19.5,40.599998474121094
98,1601936745.7943418,19.700000762939453,43.900001525878906,16.799999237060547,46.29999923706055,19.600000381469727,40.70000076293945
99,1601936752.3938043,19.700000762939453,43.79999923706055,16.799999237060547,46.400001525878906,19.5,40.599998474121094
100,1601936758.9950156,19.700000762939453,44.0,16.799999237060547,46.400001525878906,19.5,40.70000076293945
101,1601936765.5951722,19.600000381469727,43.900001525878906,16.799999237060547,46.099998474121094,19.600000381469727,40.70000076293945
102,1601936772.1952696,19.700000762939453,44.0,16.799999237060547,45.900001525878906,19.600000381469727,40.79999923706055
103,1601936778.7944098,19.600000381469727,44.0,16.799999237060547,45.79999923706055,19.600000381469727,40.900001525878906
104,1601936785.3964405,19.700000762939453,44.0,16.799999237060547,46.099998474121094,19.600000381469727,40.79999923706055
105,1601936791.99491,19.600000381469727,44.0,16.799999237060547,46.599998474121094,19.5,40.79999923706055
106,1601936798.5952146,19.700000762939453,44.099998474121094,16.799999237060547,46.70000076293945,19.5,40.79999923706055
107,1601936807.722261,19.700000762939453,44.099998474121094,16.799999237060547,46.70000076293945,19.5,40.79999923706055
108,1601936814.321373,19.700000762939453,44.099998474121094,16.700000762939453,46.599998474121094,19.5,40.79999923706055
109,1601936820.9206574,19.600000381469727,44.0,16.700000762939453,46.5,19.5,40.79999923706055
110,1601936827.5204628,19.600000381469727,43.900001525878906,16.700000762939453,46.79999923706055,19.5,40.79999923706055
111,1601936834.1248493,19.600000381469727,44.0,16.700000762939453,47.099998474121094,19.5,40.79999923706055
112,1601936840.726336,19.600000381469727,44.0,16.700000762939453,47.400001525878906,19.5,40.79999923706055
113,1601936847.3320112,19.600000381469727,44.0,16.700000762939453,47.400001525878906,19.5,40.79999923706055
114,1601936856.462037,19.600000381469727,44.0,16.700000762939453,47.0,19.5,40.79999923706055
115,1601936863.0625987,19.600000381469727,44.0,16.700000762939453,46.79999923706055,19.5,40.79999923706055
116,1601936869.6663654,19.600000381469727,44.0,16.700000762939453,47.400001525878906,19.5,40.79999923706055
117,1601936876.270943,19.600000381469727,44.099998474121094,16.700000762939453,48.0,19.5,40.79999923706055
118,1601936882.8743424,19.600000381469727,44.29999923706055,16.700000762939453,48.29999923706055,19.5,41.0
119,1601936889.4768043,19.600000381469727,44.29999923706055,16.700000762939453,48.29999923706055,19.5,41.0
120,1601936896.0831902,19.600000381469727,44.29999923706055,16.700000762939453,48.20000076293945,19.5,41.099998474121094
121,1601936902.6854608,19.600000381469727,44.29999923706055,16.600000381469727,47.29999923706055,19.5,41.099998474121094
122,1601936909.287093,19.600000381469727,44.20000076293945,16.600000381469727,47.400001525878906,19.5,41.0
123,1601936915.8932264,19.600000381469727,44.20000076293945,16.700000762939453,48.79999923706055,19.5,41.0
124,1601936922.4943988,19.600000381469727,44.400001525878906,16.700000762939453,49.099998474121094,19.5,41.20000076293945
125,1601936929.0965066,19.600000381469727,44.599998474121094,16.600000381469727,49.0,19.5,41.400001525878906
126,1601936935.7008965,19.600000381469727,44.599998474121094,16.600000381469727,48.5,19.5,41.5
127,1601936942.3001568,19.5,44.599998474121094,16.600000381469727,48.0,19.5,41.599998474121094
128,1601936948.9057095,19.600000381469727,44.599998474121094,16.600000381469727,47.79999923706055,19.399999618530273,41.5
129,1601936955.5083494,19.600000381469727,44.599998474121094,16.600000381469727,47.70000076293945,19.399999618530273,41.5
130,1601936962.1126485,19.600000381469727,44.599998474121094,16.600000381469727,47.400001525878906,19.399999618530273,41.400001525878906
131,1601936968.7135775,19.600000381469727,44.5,16.600000381469727,47.20000076293945,19.399999618530273,41.400001525878906
132,1601936977.8447545,19.600000381469727,44.5,16.600000381469727,46.900001525878906,19.399999618530273,41.29999923706055
133,1601936984.4465585,19.5,44.400001525878906,16.5,46.900001525878906,19.399999618530273,41.29999923706055
134,1601936991.0469728,19.5,44.400001525878906,16.5,46.70000076293945,19.399999618530273,41.20000076293945
135,1601936997.6547682,19.5,44.400001525878906,16.5,46.5,19.399999618530273,41.20000076293945
136,1601937004.2571363,19.5,44.400001525878906,16.5,46.599998474121094,19.399999618530273,41.20000076293945
137,1601937010.8640466,19.5,44.400001525878906,16.5,46.79999923706055,19.399999618530273,41.20000076293945
138,1601937017.4675581,19.5,44.400001525878906,16.5,46.599998474121094,19.399999618530273,41.20000076293945
139,1601937024.0731328,19.5,44.400001525878906,16.5,46.400001525878906,19.399999618530273,41.20000076293945
140,1601937030.6737883,19.5,44.400001525878906,16.5,46.400001525878906,19.399999618530273,41.20000076293945
141,1601937037.2786841,19.5,44.400001525878906,16.5,46.79999923706055,19.399999618530273,41.20000076293945
142,1601937043.8813777,19.5,44.29999923706055,16.399999618530273,46.79999923706055,19.399999618530273,41.099998474121094
143,1601937050.4834793,19.5,44.29999923706055,16.399999618530273,47.400001525878906,19.399999618530273,41.20000076293945
144,1601937057.0851772,19.5,44.400001525878906,16.399999618530273,47.79999923706055,19.399999618530273,41.29999923706055
145,1601937063.6881604,19.5,44.5,16.399999618530273,48.20000076293945,19.399999618530273,41.29999923706055
146,1601937072.8233998,19.5,44.5,16.399999618530273,46.900001525878906,19.399999618530273,41.29999923706055
147,1601937079.4272482,19.5,44.5,16.399999618530273,46.599998474121094,19.399999618530273,41.29999923706055
148,1601937086.0299797,19.399999618530273,44.5,16.399999618530273,46.099998474121094,19.399999618530273,41.400001525878906
149,1601937092.6349676,19.5,44.599998474121094,16.399999618530273,45.400001525878906,19.399999618530273,41.29999923706055
150,1601937099.2372608,19.399999618530273,44.5,16.399999618530273,45.5,19.399999618530273,41.29999923706055
151,1601937105.8403225,19.5,44.5,16.399999618530273,46.099998474121094,19.399999618530273,41.29999923706055
152,1601937114.9700527,19.399999618530273,44.5,16.399999618530273,46.29999923706055,19.399999618530273,41.29999923706055
153,1601937121.5715892,19.399999618530273,44.5,16.299999237060547,45.900001525878906,19.399999618530273,41.29999923706055
154,1601937128.177597,19.399999618530273,44.400001525878906,16.399999618530273,46.0,19.399999618530273,41.20000076293945
155,1601937134.7863247,19.5,44.400001525878906,16.299999237060547,46.099998474121094,19.399999618530273,41.20000076293945
156,1601937141.3929012,19.399999618530273,44.400001525878906,16.399999618530273,46.900001525878906,19.399999618530273,41.29999923706055
157,1601937147.9948273,19.5,44.400001525878906,16.399999618530273,47.400001525878906,19.399999618530273,41.20000076293945
158,1601937154.6026628,19.399999618530273,44.400001525878906,16.299999237060547,46.900001525878906,19.299999237060547,41.20000076293945
159,1601937161.2062874,19.399999618530273,44.400001525878906,16.299999237060547,47.0,19.399999618530273,41.20000076293945
160,1601937167.8082304,19.399999618530273,44.5,16.399999618530273,47.0,19.399999618530273,41.29999923706055
161,1601937174.4158702,19.399999618530273,44.5,16.299999237060547,46.400001525878906,19.299999237060547,41.20000076293945
162,1601937181.0196223,19.399999618530273,44.400001525878906,16.399999618530273,46.70000076293945,19.299999237060547,41.20000076293945
163,1601937187.6217918,19.399999618530273,44.400001525878906,16.399999618530273,46.70000076293945,19.399999618530273,41.29999923706055
164,1601937196.756615,19.399999618530273,44.400001525878906,16.399999618530273,48.0,19.399999618530273,41.29999923706055
165,1601937203.3633966,19.399999618530273,44.5,16.399999618530273,47.79999923706055,19.399999618530273,41.29999923706055
166,1601937209.9699533,19.399999618530273,44.400001525878906,16.399999618530273,47.29999923706055,19.299999237060547,41.099998474121094
167,1601937216.5733547,19.399999618530273,44.400001525878906,16.399999618530273,47.5,19.399999618530273,41.20000076293945
168,1601937223.1789374,19.399999618530273,44.5,16.399999618530273,47.599998474121094,19.399999618530273,41.20000076293945
169,1601937229.7820752,19.399999618530273,44.5,16.399999618530273,47.5,19.299999237060547,41.20000076293945
170,1601937236.3848622,19.399999618530273,44.5,16.399999618530273,47.29999923706055,19.299999237060547,41.20000076293945
171,1601937242.9901838,19.399999618530273,44.400001525878906,16.399999618530273,47.0,19.299999237060547,41.099998474121094
172,1601937249.5988455,19.399999618530273,44.400001525878906,16.399999618530273,46.599998474121094,19.299999237060547,41.099998474121094
173,1601937256.7102942,19.399999618530273,44.400001525878906,16.399999618530273,46.5,19.299999237060547,41.099998474121094
174,1601937263.320694,19.399999618530273,44.400001525878906,16.399999618530273,46.29999923706055,19.299999237060547,41.20000076293945
175,1601937269.927975,19.399999618530273,44.400001525878906,16.399999618530273,46.29999923706055,19.299999237060547,41.099998474121094
176,1601937276.5370586,19.299999237060547,44.29999923706055,16.399999618530273,46.400001525878906,19.299999237060547,41.099998474121094
177,1601937284.0414343,19.399999618530273,44.400001525878906,16.399999618530273,46.400001525878906,19.299999237060547,41.099998474121094
178,1601937290.645856,19.299999237060547,44.400001525878906,16.399999618530273,46.29999923706055,19.299999237060547,41.099998474121094
179,1601937297.251284,19.299999237060547,44.599998474121094,16.399999618530273,46.20000076293945,19.299999237060547,41.20000076293945
180,1601937303.856316,19.299999237060547,44.5,16.399999618530273,45.900001525878906,19.299999237060547,41.20000076293945
181,1601937310.4605272,19.299999237060547,44.400001525878906,16.399999618530273,45.599998474121094,19.299999237060547,41.099998474121094
182,1601937317.915405,19.299999237060547,44.29999923706055,16.399999618530273,45.5,19.299999237060547,41.099998474121094
183,1601937324.5200365,19.299999237060547,44.29999923706055,16.399999618530273,45.400001525878906,19.299999237060547,41.0
184,1601937331.1261594,19.299999237060547,44.20000076293945,16.399999618530273,45.599998474121094,19.299999237060547,41.0
185,1601937340.2633615,19.299999237060547,44.20000076293945,16.399999618530273,45.70000076293945,19.299999237060547,41.0
186,1601937346.8705359,19.299999237060547,44.20000076293945,16.399999618530273,45.70000076293945,19.299999237060547,41.0
187,1601937353.4752316,19.299999237060547,44.29999923706055,16.399999618530273,45.70000076293945,19.299999237060547,41.099998474121094
188,1601937360.0791821,19.299999237060547,44.5,16.399999618530273,46.0,19.200000762939453,41.099998474121094
189,1601937366.688857,19.299999237060547,44.5,16.399999618530273,46.70000076293945,19.299999237060547,41.20000076293945
190,1601937373.2990727,19.299999237060547,44.5,16.399999618530273,46.400001525878906,19.299999237060547,41.20000076293945
191,1601937379.9034333,19.299999237060547,44.400001525878906,16.399999618530273,45.900001525878906,19.299999237060547,41.20000076293945
192,1601937386.5101988,19.299999237060547,44.400001525878906,16.399999618530273,45.599998474121094,19.200000762939453,41.099998474121094
193,1601937393.1163945,19.299999237060547,44.400001525878906,16.399999618530273,45.5,19.299999237060547,41.099998474121094
194,1601937399.7235281,19.299999237060547,44.5,16.399999618530273,46.0,19.299999237060547,41.20000076293945
195,1601937406.3288414,19.299999237060547,44.70000076293945,16.299999237060547,45.79999923706055,19.200000762939453,41.29999923706055
196,1601937412.9371605,19.299999237060547,44.599998474121094,16.399999618530273,45.900001525878906,19.200000762939453,41.20000076293945
197,1601937419.5479887,19.299999237060547,44.599998474121094,16.399999618530273,46.099998474121094,19.200000762939453,41.29999923706055
198,1601937426.1585197,19.299999237060547,44.70000076293945,16.399999618530273,46.599998474121094,19.200000762939453,41.29999923706055
199,1601937432.7654321,19.200000762939453,44.5,16.399999618530273,46.5,19.200000762939453,41.20000076293945
200,1601937441.9046545,19.200000762939453,44.400001525878906,16.399999618530273,46.20000076293945,19.200000762939453,41.29999923706055
201,1601937448.5122244,19.200000762939453,44.5,16.399999618530273,46.20000076293945,19.200000762939453,41.29999923706055
202,1601937455.1172988,19.299999237060547,44.70000076293945,16.399999618530273,46.099998474121094,19.200000762939453,41.400001525878906
203,1601937461.7243502,19.200000762939453,44.599998474121094,16.399999618530273,45.79999923706055,19.200000762939453,41.29999923706055
204,1601937468.33024,19.200000762939453,44.599998474121094,16.399999618530273,45.599998474121094,19.200000762939453,41.400001525878906
205,1601937474.9357462,19.200000762939453,44.599998474121094,16.399999618530273,45.599998474121094,19.200000762939453,41.400001525878906
206,1601937481.5428689,19.200000762939453,44.599998474121094,16.399999618530273,45.70000076293945,19.200000762939453,41.29999923706055
207,1601937488.1492372,19.200000762939453,44.599998474121094,16.299999237060547,45.900001525878906,19.200000762939453,41.29999923706055
208,1601937494.755283,19.200000762939453,44.599998474121094,16.399999618530273,46.29999923706055,19.200000762939453,41.29999923706055
209,1601937501.3629947,19.200000762939453,44.5,16.399999618530273,46.70000076293945,19.200000762939453,41.29999923706055
210,1601937507.9728286,19.200000762939453,44.5,16.399999618530273,47.5,19.200000762939453,41.20000076293945
211,1601937514.5794458,19.200000762939453,44.400001525878906,16.399999618530273,48.20000076293945,19.200000762939453,41.20000076293945
212,1601937521.191449,19.200000762939453,44.599998474121094,16.299999237060547,48.400001525878906,19.200000762939453,41.400001525878906
213,1601937527.7977805,19.200000762939453,44.70000076293945,16.299999237060547,48.400001525878906,19.200000762939453,41.5
214,1601937534.408482,19.200000762939453,44.70000076293945,16.299999237060547,48.20000076293945,19.200000762939453,41.5
215,1601937541.0144255,19.200000762939453,44.70000076293945,16.299999237060547,47.900001525878906,19.200000762939453,41.5
216,1601937547.6215634,19.200000762939453,44.70000076293945,16.299999237060547,47.099998474121094,19.100000381469727,41.5
217,1601937554.2306104,19.200000762939453,44.70000076293945,16.299999237060547,47.400001525878906,19.100000381469727,41.400001525878906
218,1601937560.8375645,19.200000762939453,44.70000076293945,16.299999237060547,48.20000076293945,19.100000381469727,41.5
219,1601937567.4443636,19.200000762939453,44.70000076293945,16.299999237060547,48.29999923706055,19.200000762939453,41.599998474121094
220,1601937574.050862,19.200000762939453,44.70000076293945,16.299999237060547,48.400001525878906,19.100000381469727,41.5
221,1601937580.6592753,19.200000762939453,44.70000076293945,16.299999237060547,48.400001525878906,19.100000381469727,41.5
222,1601937589.794712,19.200000762939453,44.70000076293945,16.299999237060547,47.5,19.100000381469727,41.5
223,1601937596.40395,19.200000762939453,44.70000076293945,16.299999237060547,47.400001525878906,19.100000381469727,41.5
224,1601937603.0137684,19.200000762939453,44.70000076293945,16.299999237060547,47.400001525878906,19.100000381469727,41.5
225,1601937609.6237385,19.200000762939453,44.70000076293945,16.299999237060547,48.599998474121094,19.100000381469727,41.599998474121094
226,1601937616.2332592,19.200000762939453,44.79999923706055,16.200000762939453,51.79999923706055,19.100000381469727,41.599998474121094
227,1601937622.8444655,19.200000762939453,44.900001525878906,16.200000762939453,53.5,19.100000381469727,42.0
228,1601937629.4537845,19.200000762939453,45.400001525878906,16.200000762939453,54.5,19.100000381469727,42.099998474121094
229,1601937636.0612817,19.200000762939453,45.70000076293945,16.200000762939453,54.79999923706055,19.100000381469727,42.5
230,1601937642.668654,19.200000762939453,46.099998474121094,16.200000762939453,54.79999923706055,19.100000381469727,43.0
231,1601937649.282093,19.200000762939453,46.29999923706055,16.100000381469727,54.29999923706055,19.100000381469727,43.20000076293945
232,1601937655.8903306,19.200000762939453,46.20000076293945,16.100000381469727,53.5,19.100000381469727,43.29999923706055
233,1601937662.502895,19.100000381469727,46.099998474121094,16.100000381469727,52.900001525878906,19.100000381469727,43.0
234,1601937669.1150217,19.100000381469727,45.900001525878906,16.100000381469727,52.599998474121094,19.0,42.79999923706055
235,1601937675.7259686,19.100000381469727,45.900001525878906,16.100000381469727,52.29999923706055,19.100000381469727,42.900001525878906
236,1601937682.3337097,19.100000381469727,45.79999923706055,16.0,52.099998474121094,19.0,42.79999923706055
237,1601937688.945422,19.100000381469727,45.79999923706055,16.0,51.400001525878906,19.100000381469727,42.900001525878906
238,1601937695.5543513,19.100000381469727,45.79999923706055,16.0,51.400001525878906,19.0,42.900001525878906
239,1601937702.165281,19.100000381469727,45.79999923706055,16.0,51.099998474121094,19.0,42.900001525878906
240,1601937708.7746623,19.100000381469727,45.70000076293945,16.0,51.20000076293945,19.0,42.79999923706055
241,1601937715.3827996,19.100000381469727,45.5,15.899999618530273,51.5,19.0,42.599998474121094
242,1601937721.9947817,19.100000381469727,45.5,7.900000095367432,3302.60009765625,19.0,42.599998474121094
243,1601937728.6066911,19.100000381469727,45.5,15.899999618530273,51.70000076293945,19.0,42.400001525878906
244,1601937735.2196083,19.100000381469727,45.5,15.899999618530273,51.70000076293945,19.0,42.400001525878906
245,1601937741.830094,19.100000381469727,45.400001525878906,15.899999618530273,51.5,19.0,42.5
246,1601937748.4441242,19.100000381469727,45.599998474121094,15.800000190734863,51.20000076293945,18.899999618530273,42.599998474121094
247,1601937755.0537703,19.100000381469727,45.599998474121094,15.800000190734863,51.099998474121094,19.0,42.599998474121094
248,1601937761.6652284,19.100000381469727,45.5,15.800000190734863,50.5,18.899999618530273,42.400001525878906
249,1601937768.276159,19.100000381469727,45.400001525878906,15.800000190734863,50.0,19.0,42.400001525878906
250,1601937774.8869443,19.0,45.29999923706055,15.800000190734863,49.599998474121094,18.899999618530273,42.29999923706055
251,1601937781.502262,19.0,45.29999923706055,15.800000190734863,49.400001525878906,18.899999618530273,42.29999923706055
252,1601937788.1156533,19.100000381469727,45.29999923706055,15.800000190734863,49.20000076293945,18.899999618530273,42.29999923706055
253,1601937794.725419,19.0,45.29999923706055,15.800000190734863,49.20000076293945,18.899999618530273,42.29999923706055
254,1601937803.8630624,19.0,45.29999923706055,15.800000190734863,50.5,18.899999618530273,42.20000076293945
255,1601937810.4756541,19.0,45.29999923706055,15.800000190734863,50.20000076293945,18.899999618530273,42.20000076293945
